***
 This file comes from Vt only measurement 	 1.000000E+0 
 Voltage Sensitivity 	 0.000000E+0 
 Sampling rate 	 1000 
 Number of samples per channel 	 -1 
 No filter from Labview 	 	 	 
 	 
 ***End_of_Header*** 
 	 Time 	  Voltage 	 Filtered Voltage 	 
	1.248000	0.842720
	1.249000	0.917988
	1.250000	0.897549
	1.251000	0.868350
	1.252000	0.809628
	1.253000	0.738253
	1.254000	0.674015
	1.255000	0.604911
	1.256000	0.545541
	1.257000	0.511151
	1.258000	0.503364
	1.259000	0.528346
	1.260000	0.607183
	1.261000	0.711325
	1.262000	0.803464
	1.263000	0.916366
	1.264000	1.014344
	1.265000	1.110376
	1.266000	1.124651
	1.267000	1.080204
	1.268000	0.991634
	1.269000	0.890411
	1.270000	0.776860
	1.271000	0.664931
	1.272000	0.582201
	1.273000	0.531914
	1.274000	0.484547
	1.275000	0.508555
	1.276000	0.573117
	1.277000	0.692832
	1.278000	0.804761
	1.279000	0.897224
	1.280000	0.997474
	1.281000	1.096425
	1.282000	1.166503
	1.283000	1.130166
	1.284000	1.065604
	1.285000	0.956920
	1.286000	0.844018
	1.287000	0.780753
	1.288000	0.763234
	1.289000	0.774589
	1.290000	0.758043
	1.291000	0.725276
	1.292000	0.661687
	1.293000	0.622755
	1.294000	0.660714
	1.295000	0.723329
	1.296000	0.806059
	1.297000	0.882949
	1.298000	0.987092
	1.299000	1.102914
	1.300000	1.104212
	1.301000	1.053276
	1.302000	0.935832
	1.303000	0.843044
	1.304000	0.813845
	1.305000	0.755448
	1.306000	0.667527
	1.307000	0.615942
	1.308000	0.590961
	1.309000	0.583175
	1.310000	0.617240
	1.311000	0.663958
	1.312000	0.708081
	1.313000	0.791135
	1.314000	0.873216
	1.315000	0.924152
	1.316000	0.862835
	1.317000	0.764532
	1.318000	0.666229
	1.319000	0.590961
	1.320000	0.535159
	1.321000	0.458593
	1.322000	0.414795
	1.323000	0.401817
	1.324000	0.398249
	1.325000	0.435883
	1.326000	0.492658
	1.327000	0.605236
	1.328000	0.716840
	1.329000	0.811899
	1.330000	0.898198
	1.331000	0.988714
	1.332000	1.042894
	1.333000	1.011100
	1.334000	0.952702
	1.335000	0.868674
	1.336000	0.792757
	1.337000	0.733062
	1.338000	0.666878
	1.339000	0.624702
	1.340000	0.587392
	1.341000	0.579606
	1.342000	0.595827
	1.343000	0.637355
	1.344000	0.713596
	1.345000	0.786918
	1.346000	0.860564
	1.347000	0.917339
	1.348000	0.974115
	1.349000	1.020508
	1.350000	0.968599
	1.351000	0.910526
	1.352000	0.822605
	1.353000	0.730467
	1.354000	0.646763
	1.355000	0.570846
	1.356000	0.501418
	1.357000	0.462486
	1.358000	0.459566
	1.359000	0.477734
	1.360000	0.553651
	1.361000	0.659740
	1.362000	0.771994
	1.363000	0.905335
	1.364000	1.024402
	1.365000	1.119784
	1.366000	1.134384
	1.367000	1.095777
	1.368000	1.033810
	1.369000	0.962435
	1.370000	0.880354
	1.371000	0.740524
	1.372000	0.610102
	1.373000	0.528346
	1.374000	0.481303
	1.375000	0.486170
	1.376000	0.512773
	1.377000	0.566629
	1.378000	0.591285
	1.379000	0.643843
	1.380000	0.725924
	1.381000	0.816765
	1.382000	0.889762
	1.383000	0.880354
	1.384000	0.870621
	1.385000	0.833636
	1.386000	0.796651
	1.387000	0.750257
	1.388000	0.677909
	1.389000	0.637030
	1.390000	0.614320
	1.391000	0.620160
	1.392000	0.640599
	1.393000	0.703539
	1.394000	0.776536
	1.395000	0.845640
	1.396000	0.924152
	1.397000	1.002016
	1.398000	1.066902
	1.399000	1.120758
	1.400000	1.058142
	1.401000	0.951080
	1.402000	0.816765
	1.403000	0.690886
	1.404000	0.578308
	1.405000	0.477734
	1.406000	0.396951
	1.407000	0.358343
	1.408000	0.342771
	1.409000	0.347637
	1.410000	0.421608
	1.411000	0.528995
	1.412000	0.627946
	1.413000	0.753501
	1.414000	0.867701
	1.415000	0.960489
	1.416000	0.979306
	1.417000	0.936805
	1.418000	0.869323
	1.419000	0.792757
	1.420000	0.712298
	1.421000	0.627297
	1.422000	0.566629
	1.423000	0.522830
	1.424000	0.487467
	1.425000	0.501742
	1.426000	0.535159
	1.427000	0.617889
	1.428000	0.685371
	1.429000	0.741173
	1.430000	0.796002
	1.431000	0.873216
	1.432000	0.921232
	1.433000	0.875812
	1.434000	0.829094
	1.435000	0.750581
	1.436000	0.671420
	1.437000	0.605560
	1.438000	0.535159
	1.439000	0.480979
	1.440000	0.447238
	1.441000	0.458917
	1.442000	0.511800
	1.443000	0.600045
	1.444000	0.700294
	1.445000	0.810277
	1.446000	0.953351
	1.447000	1.088639
	1.448000	1.187915
	1.449000	1.215167
	1.450000	1.089937
	1.451000	0.959515
	1.452000	0.808006
	1.453000	0.685046
	1.454000	0.555273
	1.455000	0.432314
	1.456000	0.362886
	1.457000	0.366454
	1.458000	0.408955
	1.459000	0.450482
	1.460000	0.542621
	1.461000	0.650332
	1.462000	0.749608
	1.463000	0.879705
	1.464000	1.014993
	1.465000	1.134708
	1.466000	1.176884
	1.467000	1.132762
	1.468000	1.031863
	1.469000	0.896575
	1.470000	0.798273
	1.471000	0.741497
	1.472000	0.725600
	1.473000	0.701592
	1.474000	0.613996
	1.475000	0.540998
	1.476000	0.503689
	1.477000	0.554300
	1.478000	0.631515
	1.479000	0.715543
	1.480000	0.775563
	1.481000	0.819361
	1.482000	0.840449
	1.483000	0.777185
	1.484000	0.718463
	1.485000	0.633137
	1.486000	0.544567
	1.487000	0.468001
	1.488000	0.388516
	1.489000	0.341149
	1.490000	0.299297
	1.491000	0.309030
	1.492000	0.359641
	1.493000	0.457620
	1.494000	0.574739
	1.495000	0.689264
	1.496000	0.797624
	1.497000	0.888140
	1.498000	0.967626
	1.499000	1.016615
	1.500000	0.955622
	1.501000	0.880678
	1.502000	0.773616
	1.503000	0.665905
	1.504000	0.560140
	1.505000	0.464433
	1.506000	0.387867
	1.507000	0.356721
	1.508000	0.361588
	1.509000	0.378458
	1.510000	0.451780
	1.511000	0.553327
	1.512000	0.669473
	1.513000	0.809303
	1.514000	0.953675
	1.515000	1.070795
	1.516000	1.104212
	1.517000	1.075013
	1.518000	1.005909
	1.519000	0.912797
	1.520000	0.808006
	1.521000	0.696077
	1.522000	0.639950
	1.523000	0.602640
	1.524000	0.582201
	1.525000	0.596476
	1.526000	0.601343
	1.527000	0.659416
	1.528000	0.735333
	1.529000	0.813845
	1.530000	0.882625
	1.531000	0.943943
	1.532000	0.959515
	1.533000	0.896575
	1.534000	0.844342
	1.535000	0.778158
	1.536000	0.728520
	1.537000	0.681153
	1.538000	0.609778
	1.539000	0.539376
	1.540000	0.474166
	1.541000	0.468001
	1.542000	0.500769
	1.543000	0.562087
	1.544000	0.657794
	1.545000	0.756745
	1.546000	0.846289
	1.547000	0.910850
	1.548000	0.971844
	1.549000	0.991310
	1.550000	0.906957
	1.551000	0.858293
	1.552000	0.806384
	1.553000	0.743119
	1.554000	0.667202
	1.555000	0.573117
	1.556000	0.484872
	1.557000	0.450806
	1.558000	0.464757
	1.559000	0.518937
	1.560000	0.605236
	1.561000	0.693806
	1.562000	0.763883
	1.563000	0.832014
	1.564000	0.892682
	1.565000	0.932263
	1.566000	0.889438
	1.567000	0.814494
	1.568000	0.722680
	1.569000	0.625351
	1.570000	0.549109
	1.571000	0.478059
	1.572000	0.446264
	1.573000	0.429070
	1.574000	0.402466
	1.575000	0.427447
	1.576000	0.474814
	1.577000	0.563384
	1.578000	0.629893
	1.579000	0.697374
	1.580000	0.764856
	1.581000	0.836231
	1.582000	0.875163
	1.583000	0.816765
	1.584000	0.749932
	1.585000	0.656172
	1.586000	0.572793
	1.587000	0.501418
	1.588000	0.424528
	1.589000	0.358343
	1.590000	0.310328
	1.591000	0.295728
	1.592000	0.310328
	1.593000	0.379107
	1.594000	0.480654
	1.595000	0.604911
	1.596000	0.761288
	1.597000	0.908579
	1.598000	1.039325
	1.599000	1.122055
	1.600000	1.088639
	1.601000	1.031215
	1.602000	0.893331
	1.603000	0.730467
	1.604000	0.603289
	1.605000	0.530617
	1.606000	0.460864
	1.607000	0.374241
	1.608000	0.340175
	1.609000	0.352179
	1.610000	0.412524
	1.611000	0.490387
	1.612000	0.582850
	1.613000	0.697050
	1.614000	0.836231
	1.615000	0.964706
	1.616000	0.991310
	1.617000	0.961462
	1.618000	0.907931
	1.619000	0.827796
	1.620000	0.752852
	1.621000	0.646439
	1.622000	0.555273
	1.623000	0.465730
	1.624000	0.406035
	1.625000	0.426150
	1.626000	0.482925
	1.627000	0.580255
	1.628000	0.661038
	1.629000	0.740524
	1.630000	0.838178
	1.631000	0.953351
	1.632000	1.036081
	1.633000	1.015966
	1.634000	0.946538
	1.635000	0.799895
	1.636000	0.679855
	1.637000	0.607183
	1.638000	0.526075
	1.639000	0.466379
	1.640000	0.413497
	1.641000	0.390787
	1.642000	0.399871
	1.643000	0.456322
	1.644000	0.538403
	1.645000	0.613022
	1.646000	0.704836
	1.647000	0.771994
	1.648000	0.842720
	1.649000	0.875487
	1.650000	0.821956
	1.651000	0.761288
	1.652000	0.675638
	1.653000	0.592908
	1.654000	0.508880
	1.655000	0.441722
	1.656000	0.382027
	1.657000	0.351855
	1.658000	0.354126
	1.659000	0.374890
	1.660000	0.443669
	1.661000	0.528021
	1.662000	0.606209
	1.663000	0.695428
	1.664000	0.788540
	1.665000	0.878407
	1.666000	0.893980
	1.667000	0.884247
	1.668000	0.856995
	1.669000	0.808655
	1.670000	0.769398
	1.671000	0.726898
	1.672000	0.736631
	1.673000	0.762261
	1.674000	0.776536
	1.675000	0.793406
	1.676000	0.775563
	1.677000	0.750581
	1.678000	0.748635
	1.679000	0.754474
	1.680000	0.768101
	1.681000	0.806059
	1.682000	0.826174
	1.683000	0.756097
	1.684000	0.688290
	1.685000	0.618538
	1.686000	0.528995
	1.687000	0.433936
	1.688000	0.341149
	1.689000	0.277236
	1.690000	0.261663
	1.691000	0.293782
	1.692000	0.339851
	1.693000	0.436532
	1.694000	0.557220
	1.695000	0.672069
	1.696000	0.807357
	1.697000	0.888465
	1.698000	0.957244
	1.699000	0.962435
	1.700000	0.881003
	1.701000	0.810926
	1.702000	0.713921
	1.703000	0.620160
	1.704000	0.542296
	1.705000	0.477085
	1.706000	0.420310
	1.707000	0.378458
	1.708000	0.376836
	1.709000	0.387867
	1.710000	0.467353
	1.711000	0.586094
	1.712000	0.702890
	1.713000	0.828120
	1.714000	0.948160
	1.715000	1.050356
	1.716000	1.055223
	1.717000	1.004936
	1.718000	0.904362
	1.719000	0.780753
	1.720000	0.670122
	1.721000	0.540025
	1.722000	0.440749
	1.723000	0.346340
	1.724000	0.290862
	1.725000	0.302541
	1.726000	0.342771
	1.727000	0.416417
	1.728000	0.491685
	1.729000	0.570197
	1.730000	0.655523
	1.731000	0.772318
	1.732000	0.861212
	1.733000	0.845964
	1.734000	0.816116
	1.735000	0.753177
	1.736000	0.682126
	1.737000	0.609778
	1.738000	0.532563
	1.739000	0.466704
	1.740000	0.413172
	1.741000	0.384298
	1.742000	0.396302
	1.743000	0.466055
	1.744000	0.564682
	1.745000	0.656821
	1.746000	0.793082
	1.747000	0.928694
	1.748000	1.039974
	1.749000	1.077933
	1.750000	1.035757
	1.751000	0.975088
	1.752000	0.881003
	1.753000	0.774265
	1.754000	0.664931
	1.755000	0.585121
	1.756000	0.531590
	1.757000	0.499147
	1.758000	0.506609
	1.759000	0.511475
	1.760000	0.555922
	1.761000	0.624702
	1.762000	0.681153
	1.763000	0.760314
	1.764000	0.849208
	1.765000	0.930641
	1.766000	0.935507
	1.767000	0.878407
	1.768000	0.791135
	1.769000	0.686668
	1.770000	0.575064
	1.771000	0.449184
	1.772000	0.366130
	1.773000	0.311625
	1.774000	0.312599
	1.775000	0.383649
	1.776000	0.469299
	1.777000	0.580904
	1.778000	0.674664
	1.779000	0.752852
	1.780000	0.801517
	1.781000	0.868350
	1.782000	0.905984
	1.783000	0.836880
	1.784000	0.769074
	1.785000	0.656496
	1.786000	0.559167
	1.787000	0.481303
	1.788000	0.413172
	1.789000	0.370347
	1.790000	0.359641
	1.791000	0.366779
	1.792000	0.392733
	1.793000	0.448211
	1.794000	0.544243
	1.795000	0.617240
	1.796000	0.710027
	1.797000	0.799570
	1.798000	0.890411
	1.799000	0.916690
	1.800000	0.859266
	1.801000	0.788864
	1.802000	0.684722
	1.803000	0.580904
	1.804000	0.487792
	1.805000	0.414146
	1.806000	0.341797
	1.807000	0.275938
	1.808000	0.263285
	1.809000	0.277560
	1.810000	0.344717
	1.811000	0.433612
	1.812000	0.518613
	1.813000	0.613022
	1.814000	0.708730
	1.815000	0.783998
	1.816000	0.774914
	1.817000	0.732738
	1.818000	0.674340
	1.819000	0.609778
	1.820000	0.566304
	1.821000	0.513422
	1.822000	0.490712
	1.823000	0.470272
	1.824000	0.461188
	1.825000	0.493631
	1.826000	0.554625
	1.827000	0.655847
	1.828000	0.731115
	1.829000	0.811574
	1.830000	0.855373
	1.831000	0.895602
	1.832000	0.925450
	1.833000	0.858293
	1.834000	0.808655
	1.835000	0.748959
	1.836000	0.690237
	1.837000	0.622106
	1.838000	0.517639
	1.839000	0.404088
	1.840000	0.335958
	1.841000	0.309679
	1.842000	0.342446
	1.843000	0.429718
	1.844000	0.559167
	1.845000	0.677584
	1.846000	0.813521
	1.847000	0.906957
	1.848000	1.004936
	1.849000	1.002989
	1.850000	0.904362
	1.851000	0.798922
	1.852000	0.662336
	1.853000	0.510502
	1.854000	0.358668
	1.855000	0.250632
	1.856000	0.173418
	1.857000	0.136757
	1.858000	0.172769
	1.859000	0.226624
	1.860000	0.309679
	1.861000	0.413821
	1.862000	0.504338
	1.863000	0.609129
	1.864000	0.707107
	1.865000	0.772643
	1.866000	0.754150
	1.867000	0.688290
	1.868000	0.590637
	1.869000	0.478708
	1.870000	0.390787
	1.871000	0.292484
	1.872000	0.259067
	1.873000	0.239277
	1.874000	0.228895
	1.875000	0.262961
	1.876000	0.310976
	1.877000	0.382351
	1.878000	0.464108
	1.879000	0.551380
	1.880000	0.633461
	1.881000	0.723978
	1.882000	0.786918
	1.883000	0.747986
	1.884000	0.699970
	1.885000	0.619186
	1.886000	0.535159
	1.887000	0.461513
	1.888000	0.388516
	1.889000	0.336282
	1.890000	0.329469
	1.891000	0.342446
	1.892000	0.383649
	1.893000	0.459242
	1.894000	0.555598
	1.895000	0.628271
	1.896000	0.736306
	1.897000	0.819036
	1.898000	0.914095
	1.899000	0.958542
	1.900000	0.956920
	1.901000	0.947836
	1.902000	0.922530
	1.903000	0.866403
	1.904000	0.763883
	1.905000	0.663958
	1.906000	0.569548
	1.907000	0.489089
	1.908000	0.441074
	1.909000	0.422581
	1.910000	0.472219
	1.911000	0.576686
	1.912000	0.683748
	1.913000	0.833960
	1.914000	0.996176
	1.915000	1.101292
	1.916000	1.090261
	1.917000	1.034135
	1.918000	0.955622
	1.919000	0.840773
	1.920000	0.758368
	1.921000	0.665905
	1.922000	0.603289
	1.923000	0.531266
	1.924000	0.477410
	1.925000	0.482601
	1.926000	0.517964
	1.927000	0.557869
	1.928000	0.586094
	1.929000	0.626648
	1.930000	0.667851
	1.931000	0.728520
	1.932000	0.772643
	1.933000	0.726573
	1.934000	0.676286
	1.935000	0.589339
	1.936000	0.509529
	1.937000	0.438154
	1.938000	0.363534
	1.939000	0.314870
	1.940000	0.302217
	1.941000	0.308381
	1.942000	0.352504
	1.943000	0.424528
	1.944000	0.526399
	1.945000	0.601992
	1.946000	0.705485
	1.947000	0.772643
	1.948000	0.845640
	1.949000	0.856022
	1.950000	0.802490
	1.951000	0.731115
	1.952000	0.640275
	1.953000	0.540998
	1.954000	0.448211
	1.955000	0.379432
	1.956000	0.309030
	1.957000	0.249010
	1.958000	0.230842
	1.959000	0.244468
	1.960000	0.303190
	1.961000	0.381703
	1.962000	0.460539
	1.963000	0.547163
	1.964000	0.635732
	1.965000	0.683424
	1.966000	0.657145
	1.967000	0.594530
	1.968000	0.520235
	1.969000	0.445616
	1.970000	0.405062
	1.971000	0.349584
	1.972000	0.335633
	1.973000	0.311950
	1.974000	0.302866
	1.975000	0.319087
	1.976000	0.342771
	1.977000	0.413821
	1.978000	0.490387
	1.979000	0.602640
	1.980000	0.709378
	1.981000	0.842071
	1.982000	0.963733
	1.983000	0.950756
	1.984000	0.902740
	1.985000	0.840449
	1.986000	0.751879
	1.987000	0.639950
	1.988000	0.554949
	1.989000	0.516666
	1.990000	0.504987
	1.991000	0.504013
	1.992000	0.517964
	1.993000	0.560789
	1.994000	0.634110
	1.995000	0.691535
	1.996000	0.738902
	1.997000	0.752528
	1.998000	0.795353
	1.999000	0.802166
	2.000000	0.754799
	2.001000	0.701917
	2.002000	0.631515
	2.003000	0.549758
	2.004000	0.474814
	2.005000	0.419012
	2.006000	0.367103
	2.007000	0.322656
	2.008000	0.310976
	2.009000	0.312923
	2.010000	0.367103
	2.011000	0.438478
	2.012000	0.498822
	2.013000	0.564358
	2.014000	0.645790
	2.015000	0.700619
	2.016000	0.680504
	2.017000	0.641572
	2.018000	0.581877
	2.019000	0.534185
	2.020000	0.506609
	2.021000	0.430692
	2.022000	0.398249
	2.023000	0.355748
	2.024000	0.330767
	2.025000	0.362561
	2.026000	0.430692
	2.027000	0.536132
	2.028000	0.656172
	2.029000	0.758368
	2.030000	0.841747
	2.031000	0.931939
	2.032000	0.992932
	2.033000	0.944591
	2.034000	0.880029
	2.035000	0.784971
	2.036000	0.686993
	2.037000	0.593556
	2.038000	0.511800
	2.039000	0.461513
	2.040000	0.444967
	2.041000	0.466704
	2.042000	0.498822
	2.043000	0.556896
	2.044000	0.639301
	2.045000	0.718787
	2.046000	0.837205
	2.047000	0.935832
	2.048000	1.057169
	2.049000	1.103238
	2.050000	1.061062
	2.051000	0.974115
	2.052000	0.877758
	2.053000	0.763234
	2.054000	0.671420
	2.055000	0.640599
	2.056000	0.633786
	2.057000	0.619186
	2.058000	0.634110
	2.059000	0.665905
	2.060000	0.716840
	2.061000	0.790486
	2.062000	0.859590
	2.063000	0.934210
	2.064000	1.011424
	2.065000	1.059116
	2.066000	1.026673
	2.067000	0.962435
	2.068000	0.877758
	2.069000	0.805735
	2.070000	0.751555
	2.071000	0.683100
	2.072000	0.629244
	2.073000	0.587392
	2.074000	0.621782
	2.075000	0.688290
	2.076000	0.775887
	2.077000	0.871919
	2.078000	0.968275
	2.079000	1.061711
	2.080000	1.128544
	2.081000	1.171694
	2.082000	1.172991
	2.083000	1.079231
	2.084000	0.988714
	2.085000	0.873865
	2.086000	0.771669
	2.087000	0.685046
	2.088000	0.613671
	2.089000	0.569548
	2.090000	0.557544
	2.091000	0.579606
	2.092000	0.615942
	2.093000	0.676611
	2.094000	0.777834
	2.095000	0.868674
	2.096000	0.978981
	2.097000	1.078906
	2.098000	1.186617
	2.099000	1.214519
	2.100000	1.185644
	2.101000	1.132762
	2.102000	1.055871
	2.103000	0.965031
	2.104000	0.877110
	2.105000	0.821307
	2.106000	0.784971
	2.107000	0.749608
	2.108000	0.751879
	2.109000	0.783673
	2.110000	0.842720
	2.111000	0.916690
	2.112000	0.990661
	2.113000	1.103238
	2.114000	1.227820
	2.115000	1.321905
	2.116000	1.300168
	2.117000	1.244691
	2.118000	1.163583
	2.119000	1.075662
	2.120000	1.007531
	2.121000	0.925774
	2.122000	0.862186
	2.123000	0.804112
	2.124000	0.785944
	2.125000	0.798273
	2.126000	0.874839
	2.127000	1.015317
	2.128000	1.174289
	2.129000	1.330665
	2.130000	1.454922
	2.131000	1.543168
	2.132000	1.546088
	2.133000	1.418586
	2.134000	1.318986
	2.135000	1.241771
	2.136000	1.124651
	2.137000	0.985794
	2.138000	0.847262
	2.139000	0.764207
	2.140000	0.754150
	2.141000	0.788215
	2.142000	0.848235
	2.143000	0.929343
	2.144000	1.026673
	2.145000	1.131464
	2.146000	1.296600
	2.147000	1.464980
	2.148000	1.641146
	2.149000	1.706357
	2.150000	1.641146
	2.151000	1.496125
	2.152000	1.361811
	2.153000	1.274538
	2.154000	1.205434
	2.155000	1.164232
	2.156000	1.125949
	2.157000	1.115242
	2.158000	1.134708
	2.159000	1.165205
	2.160000	1.223278
	2.161000	1.283298
	2.162000	1.320932
	2.163000	1.365055
	2.164000	1.403662
	2.165000	1.414693
	2.166000	1.329367
	2.167000	1.223927
	2.168000	1.113945
	2.169000	1.012722
	2.170000	0.949458
	2.171000	0.859915
	2.172000	0.807357
	2.173000	0.769723
	2.174000	0.776536
	2.175000	0.812548
	2.176000	0.888465
	2.177000	0.981252
	2.178000	1.073715
	2.179000	1.168774
	2.180000	1.243069
	2.181000	1.318012
	2.182000	1.363108
	2.183000	1.296600
	2.184000	1.218412
	2.185000	1.119460
	2.186000	1.026673
	2.187000	0.938427
	2.188000	0.853751
	2.189000	0.777834
	2.190000	0.740524
	2.191000	0.738902
	2.192000	0.764207
	2.193000	0.837205
	2.194000	0.942645
	2.195000	1.040299
	2.196000	1.153201
	2.197000	1.261886
	2.198000	1.378681
	2.199000	1.409826
	2.200000	1.388414
	2.201000	1.335532
	2.202000	1.262859
	2.203000	1.184346
	2.204000	1.098372
	2.205000	1.051005
	2.206000	1.000394
	2.207000	0.939076
	2.208000	0.920583
	2.209000	0.948160
	2.210000	1.035757
	2.211000	1.129842
	2.212000	1.178182
	2.213000	1.219709
	2.214000	1.270970
	2.215000	1.293680
	2.216000	1.227820
	2.217000	1.140224
	2.218000	1.055871
	2.219000	0.996825
	2.220000	0.966653
	2.221000	0.954324
	2.222000	0.970546
	2.223000	0.971844
	2.224000	1.005260
	2.225000	1.058142
	2.226000	1.104536
	2.227000	1.175262
	2.228000	1.263508
	2.229000	1.365379
	2.230000	1.447785
	2.231000	1.485419
	2.232000	1.468549
	2.233000	1.354349
	2.234000	1.261561
	2.235000	1.156121
	2.236000	1.048085
	2.237000	0.953675
	2.238000	0.881003
	2.239000	0.828445
	2.240000	0.793082
	2.241000	0.781078
	2.242000	0.760639
	2.243000	0.770372
	2.244000	0.826174
	2.245000	0.915717
	2.246000	1.041272
	2.247000	1.171369
	2.248000	1.302764
	2.249000	1.354349
	2.250000	1.333585
	2.251000	1.255397
	2.252000	1.135357
	2.253000	1.000069
	2.254000	0.878083
	2.255000	0.762585
	2.256000	0.667851
	2.257000	0.598747
	2.258000	0.580904
	2.259000	0.607183
	2.260000	0.679531
	2.261000	0.771020
	2.262000	0.868350
	2.263000	0.973141
	2.264000	1.081826
	2.265000	1.157094
	2.266000	1.136330
	2.267000	1.091883
	2.268000	1.017588
	2.269000	0.939725
	2.270000	0.878732
	2.271000	0.808006
	2.272000	0.759665
	2.273000	0.709703
	2.274000	0.687966
	2.275000	0.698348
	2.276000	0.746364
	2.277000	0.807032
	2.278000	0.867701
	2.279000	0.933885
	2.280000	1.008180
	2.281000	1.084097
	2.282000	1.153850
	2.283000	1.133735
	2.284000	1.101292
	2.285000	1.056520
	2.286000	0.983523
	2.287000	0.916041
	2.288000	0.858293
	2.289000	0.832662
	2.290000	0.858941
	2.291000	0.928370
	2.292000	1.009478
	2.293000	1.134708
	2.294000	1.221656
	2.295000	1.246313
	2.296000	1.247935
	2.297000	1.212247
	2.298000	1.192457
	2.299000	1.136655
	2.300000	1.063009
	2.301000	1.001367
	2.302000	0.922854
	2.303000	0.852453
	2.304000	0.782376
	2.305000	0.728844
	2.306000	0.662660
	2.307000	0.607507
	2.308000	0.611076
	2.309000	0.629568
	2.310000	0.677584
	2.311000	0.745066
	2.312000	0.829743
	2.313000	0.928694
	2.314000	1.029917
	2.315000	1.091883
	2.316000	1.060413
	2.317000	1.008180
	2.318000	0.927397
	2.319000	0.835907
	2.320000	0.774914
	2.321000	0.729818
	2.322000	0.728520
	2.323000	0.735333
	2.324000	0.782700
	2.325000	0.846613
	2.326000	0.926423
	2.327000	1.026348
	2.328000	1.120758
	2.329000	1.187266
	2.330000	1.196350
	2.331000	1.203163
	2.332000	1.200892
	2.333000	1.119460
	2.334000	1.016940
	2.335000	0.898198
	2.336000	0.786593
	2.337000	0.703539
	2.338000	0.642546
	2.339000	0.600369
	2.340000	0.577335
	2.341000	0.584148
	2.342000	0.608805
	2.343000	0.681153
	2.344000	0.758043
	2.345000	0.850182
	2.346000	0.949458
	2.347000	1.025050
	2.348000	1.081826
	2.349000	1.058467
	2.350000	1.013695
	2.351000	0.939400
	2.352000	0.858941
	2.353000	0.770047
	2.354000	0.672069
	2.355000	0.608480
	2.356000	0.565980
	2.357000	0.544567
	2.358000	0.610102
	2.359000	0.698023
	2.360000	0.799570
	2.361000	0.919610
	2.362000	1.018886
	2.363000	1.102914
	2.364000	1.182400
	2.365000	1.218736
	2.366000	1.152228
	2.367000	1.082150
	2.368000	0.986443
	2.369000	0.904362
